,date,content
148,2022-01-01 06:36:59+00:00,studio ghibli movies just hit different.. dreamworks could never
149,2022-01-01 06:21:13+00:00,@Dreamworks When Shrek 5
150,2022-01-01 06:20:27+00:00,Reminder that The Prince of Egypt is still the best movie Dreamworks ever made https://t.co/dvpiX31meu
151,2022-01-01 06:18:32+00:00,Voltron Legendary Defender Huge 16” 5 Lions 2017 DreamWorks Rare Combiner https://t.co/vCT8YG9kJx eBay
152,2022-01-01 06:08:28+00:00,"@mavroskeravnos @Shockwave75 @BKilby DreamWorks She-Ra didn't need super star VA's. 

That's just a thing that started in the 90's with Robin Williams voicing the Genie in Aladdin.

DreamWorks She-Ra actually had some exceptional voice acting."
153,2022-01-01 06:07:24+00:00,DreamWorks The Bad Guys looks extremely entertaining
154,2022-01-01 05:43:52+00:00,@Dreamworks Happy New Years 2022 https://t.co/w2Tp7jZQFP
155,2022-01-01 05:34:39+00:00,@roxwtheaux Dreamworks deserves all the hype for making that masterpiece
156,2022-01-01 05:06:22+00:00,also dreamworks eyebrows are a fucking curse
157,2022-01-01 05:03:59+00:00,@RebelTaxi I thought this was the official DreamWorks Twitter for a min
158,2022-01-01 04:47:44+00:00,@Krieg2711 @micastelobm E passou a fazer a DreamWorks face
159,2022-01-01 04:35:35+00:00,@revolutionluvr he gon dreamworks face him to death 🙄
160,2022-01-01 04:30:52+00:00,Celebrating the sequences I loved to storyboard both at #dreamworks  &amp; #Illumination  #artvsartist2021 #happynewyear2022 #storyboard https://t.co/BoVFf8rQqj
161,2022-01-01 04:10:58+00:00,@Dreamworks The nine realms should have been a feature length film with better animation. It's a very good start for a new dragon saga.
162,2022-01-01 03:54:30+00:00,"@jacksfilms #YIAYgoals to force dreamworks to make a shrek 5, we shall wait no longer"
163,2022-01-01 03:51:56+00:00,"Here's a collection of most of my artwork in 2021. #2021Art, #2021ArtistWrapped, #Artsummary2021, #CartoonOCs, #Disney, #Pixar, #WarnerBros, #Amblin, #DreamWorks, #Nickelodeon, #CartoonNetwork, #Nintendo, #Sega, @tonygoldmark. (THREAD) https://t.co/n1822KRHdP"
164,2022-01-01 03:47:02+00:00,@xbababu nah anyone who says flynn is clearing is just horny for dreamworks face men. frankly
165,2022-01-01 03:42:20+00:00,"i made something to appease the gods of dreamworks
[link in the replies]
#shrek #dreamworks https://t.co/298CArc8MJ"
166,2022-01-01 03:41:31+00:00,pixar disney dreamworks n them gotta stop making male dad charactwrs with long hair that they put up in buns
167,2022-01-01 03:38:52+00:00,"#15. Spirit Untamed
A hot take but this is DreamWorks worst movie. A very barebones movie with little substance or plot. Very inconsistent animation and bland to bad characters. Guess the Boss Baby has been dethroned now.

2/10 https://t.co/aYkH3034IC"
168,2022-01-01 03:30:00+00:00,"if you start shrek at the dreamworks logo on 11:48.48 of December 31st, Donkey will say ‘I’m makin waffles’ on exactly New Year’s"
169,2022-01-01 03:17:26+00:00,dreamworks actually acknowledging kipo but completely forgetting wolf is my villian origin story. https://t.co/g7pSbrDTjT
170,2022-01-01 03:15:05+00:00,"Check out Dreamworks Penguins of Madagascar King Julien 15"" Stuffed Plush Lemur  #Dreamworks #All https://t.co/xHELo8mAaL via @eBay"
171,2022-01-01 03:05:23+00:00,If you want to experience Libra culture just watch a Dreamworks movie
172,2022-01-01 03:00:27+00:00,New York Radio FM Una Suave Emoción de Amor CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's TROLLS) Canta #JTimberlake New York Radio
173,2022-01-01 02:41:31+00:00,"""The DreamWorks no matter how bad the Pixar.""

So proud of this team sticking together. Let's get the DUB on Sunday #FinsUp https://t.co/A9KZMggSoS"
174,2022-01-01 02:40:12+00:00,"Check out Dreamworks Penguins of Madagascar King Julien 15"" Stuffed Plush Lemur  #Dreamworks #All https://t.co/93EeRTmCbt via @eBay"
175,2022-01-01 02:33:36+00:00,Hey @Dreamworks what are you waiting for #RiseOfGuardians2? :'v
176,2022-01-01 02:20:46+00:00,@AidanCa45686965 @MisterCoat @AKaun6899 I have a feeling though if any studio is going to pick up nimona and either finish it or turn it with a tv series it will be dreamworks IF they can manage to buy the rights to it.
177,2022-01-01 02:17:37+00:00,@OnTheDownLoTho Dreamworks Face: https://t.co/eehnHSeEHv
178,2022-01-01 02:06:24+00:00,"In 2022, all I ask is that you visit Dreamworks Destination. That is all, it's a whole bop and you won't regret spending 5-60 minutes with all your favorite Dreamworks Celebrities."
179,2022-01-01 02:05:48+00:00,"@HiddenPalaceOrg honestly some of my favourite discoveries are the ones nobody expects, for example the JAKKS Pacific Star Wars Game Key protos, and JAKKS Pacific Dreamworks Movie Night, complete with super early 'stick (wo)man graphics version' that showed up and were added to MAME last year."
180,2022-01-01 01:58:12+00:00,"@Dreamworks Still hoping for Madagascar 4, Kung Fu Panda 4, and TV series based on Over The Hedge and Rise Of The Guardians. 🤞"
181,2022-01-01 01:33:38+00:00,@PuppyGxd4k Dreamworks Interactives Tai Fu Wrath of the Tiger
182,2022-01-01 01:30:05+00:00,"I heard we were heading into the #YearOfTheTiger so I drew Master Tigress from Kung Fu Panda.

The design of the leotard takes inspiration from @Myke_Greywolf 

Master Tigress (c) Dreamworks Animation
Art (c) me

#furry #furryart #kungfupanda #NewYear2022 https://t.co/28hOvuUIMC"
183,2022-01-01 01:25:36+00:00,@carltonf Yeah got a rare for only 80 gems. Best looking one imho. FA for dreamworks! https://t.co/eyDMhsLhnt
184,2022-01-01 01:16:01+00:00,#Spiderman no way home but with all #dreamworks characters
185,2022-01-01 00:54:51+00:00,@Dreamworks @mattel spop funkos when https://t.co/3PrsuK5F6a
186,2022-01-01 00:49:23+00:00,"@Bumblevetr Sadly, Dreamworks only does the 3D animation nowadays"
187,2022-01-01 00:48:20+00:00,Teamwork makes the dreamworks. This one's for all of us. I'm nothing if not part of a great team of passionate and committed people striving to make a difference. https://t.co/F8nPSmupSj
188,2022-01-01 00:06:52+00:00,Happy New Year all! I hope we get Shrek 5 this year. Well @Dreamworks
189,2022-01-01 00:00:38+00:00,"Business Sales Manager at DreamWorks Integrated System Limited December, 2021 https://t.co/3SNBeDMr1P"
190,2022-01-02 23:46:51+00:00,@_Anunnery @generalslug there we go. dreamworks-ready https://t.co/9iCiH7UbHl
191,2022-01-02 23:40:07+00:00,Finished season 6 of #FastandFuriousSpyRacers. The final season was enjoyable. Good animation series and a great addition to the franchise. #Netflix #Dreamworks
192,2022-01-02 23:38:17+00:00,"@Snip3down VeVe @veve_official is working with Disney, Marvel (everything under the Disney umbrella), Dreamworks, etc  to bring their IPs into different metaverses. 

This is their latest Marvel partnership https://t.co/pgqu34UrvF"
193,2022-01-02 23:32:38+00:00,Van dreamworks 💀 https://t.co/cTlzm9YX63
194,2022-01-02 23:29:06+00:00,"I found my goddamn DreamWorks 2D movies thank GOD

They're on Peacock ✨"
195,2022-01-02 23:21:06+00:00,@ThomasSanders @stcrrychar Sweetheart that wasn’t Dreamworks that was from Fox actually! We can’t forget about the Queen Aunt Fanny from the iconic movie Robots. https://t.co/16IJ77bDZY
196,2022-01-02 23:20:04+00:00,Guess I gotta get the Peacock app to watch my freaking favorite DreamWorks movies smh
197,2022-01-02 23:18:28+00:00,"@stcrrychar Sadly this caked up robot was part of a Dreamworks film and is unable to compete, Char."
198,2022-01-02 23:16:11+00:00,📷 DreamWorks Animation Logo - #FlushedAway2006 #FlushedAwayMovie #FlushedAway on #Nickelodeon and #YTV (en Dreamworks Animation) https://t.co/zLhILI0IWs https://t.co/cbXGkI6CEA
199,2022-01-02 23:16:09+00:00,DreamWorks Animation Logo - #FlushedAway2006 #FlushedAwayMovie #FlushedAway on #Nickelodeon and #YTV en Dreamworks Animation https://t.co/BOTowkpYl6
200,2022-01-02 23:14:07+00:00,@noahJimmyBoy This is toxic positivity. It's official - she's one of DreamWorks' Trolls in disguise https://t.co/RuUoQS4zVN
201,2022-01-02 23:10:43+00:00,📷 DreamWorks Animation and Aardman Features present - Flushed Away - #FlushedAway2006 #FlushedAwayMovie #FlushedAway on #Nickelodeon and #YTV (en Dreamworks Animation) https://t.co/V5jeyaiW77 https://t.co/OR42Hvrtaw
202,2022-01-02 23:10:42+00:00,DreamWorks Animation and Aardman Features present - Flushed Away - #FlushedAway2006 #FlushedAwayMovie #FlushedAway on #Nickelodeon and #YTV en Dreamworks Animation https://t.co/ZDlfrg7jAy
203,2022-01-02 22:58:55+00:00,Even though I totally flubbed and said Dreamworks as opposed to Sony Pictures Animation. 😨😂 https://t.co/qjXNvpgcSG
204,2022-01-02 22:57:26+00:00,@KeebyAstrokat Ayo dreamworks face spiderman?
205,2022-01-02 22:57:06+00:00,@2ManyRaccoons Why dreamWorks?🤣
206,2022-01-02 22:57:03+00:00,@hazeyromanova @drukkarifilms @nblmspidey HE’S LIKE ONE OF THE MOST GENDER ANTHROPOMORPHIC CHARACTERS IN DREAMWORKS
207,2022-01-02 22:54:07+00:00,dreamworks let their nuts hang here mann pixar ur good and i love u but ur not matching this piece of genius ever in ur life https://t.co/iZQ4gGkN9F
208,2022-01-02 22:52:01+00:00,Some men think they're right just cuz they say their point confidently while making the DreamWorks face
209,2022-01-02 22:46:29+00:00,Van Dreamworks is a mad one 😂😂 https://t.co/sg1ncRjIe2
210,2022-01-02 22:39:21+00:00,"@XanderThePwoto (sorry in advance)

Im pretty sure a 5 year old can draw a better protogen then whatever this is. also Dreamworks called they want that to Get Out Me Swamp"
211,2022-01-02 22:33:24+00:00,"@grace78790 @winnynft @wenmilk_eth @coolcatsnft @Disney I'd love for that to happen, but Disney feels a bit opposite to the web3 ethos and wouldn't want cat owners to own their intellectual property. I'd hope a family friendly studio like Nickelodeon or Dreamworks would be open to it though!"
212,2022-01-02 22:33:02+00:00,sports commentators are the real empaths u tiktok charlatans just have dreamworks face &amp; ethnic ambiguity
213,2022-01-02 22:26:11+00:00,"@BLCKSMTHdesign ""[Balloon Guy] specializes in that particularly noxious form of Gen X neoliberal internet art that basically just boils down to him taking a DSLR photograph of himself doing the Dreamworks smirk and saying something that you used to be able to buy on a T-shirt at Forever 21…. """
214,2022-01-02 22:16:42+00:00,@noconthecat I like the variant they did for DreamWorks.
215,2022-01-02 22:16:35+00:00,"Calling him Van Dreamworks now,  what’s next Van Warner Brothers, Van Paramount?"
216,2022-01-02 22:10:53+00:00,"I Love Dreamworks and Pixar movies , idc how old I get"
217,2022-01-02 22:07:35+00:00,"teamwork makes the dream work, men dreamworks makes the shrek-filmene, såeh💅"
218,2022-01-02 22:07:15+00:00,@TheCraziestLady @YouTube @markiplier Dreamworks love him so much they made him a superhero https://t.co/29q3CqO0jm
219,2022-01-02 21:57:04+00:00,"i think adora should be allowed to curse, let her say fuck dreamworks the girl needs a break"
220,2022-01-02 21:52:49+00:00,@NycJuventus Own Van Dreamworks
221,2022-01-02 21:50:36+00:00,"Because lions and zebras are known playmates? Media outlets, get you copyeditors who don’t think life is basically the Dreamworks family animated feature *Madagascar.* https://t.co/1zSU60GaXy"
222,2022-01-02 21:42:39+00:00,"@loobrah Loona, Porsha, Roxanne, That fox girl from Dreamworks new movie. That's off the top of my head"
223,2022-01-02 21:38:59+00:00,The monkey talks... AND DOES THE DREAMWORKS SMIRK!?!
224,2022-01-02 21:37:30+00:00,"Things I learned in 2021: I really like drawing the dreamworks smirk, apparently. And this is more art than I thought I'd have, hey! https://t.co/MDo6Wpmrsc"
225,2022-01-02 21:25:16+00:00,@RealAlexMouse Favourite DreamWorks movie
226,2022-01-02 21:21:53+00:00,the sole purpose of my entire existence/religion/philosophy is to one day voice a fat dog in a film for Dreamworks Animation Studios
227,2022-01-02 21:21:05+00:00,kipo and the age of wonderbeasts um dos melhores desenhos da dreamworks e digo mais
228,2022-01-02 21:20:42+00:00,TENDIESSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS @dreamworks
229,2022-01-02 21:17:45+00:00,"@getcerebral what's better is the DreamWorks people were like ""we don't care if it's a hit"" and then it ended up being a banger"
230,2022-01-02 21:13:44+00:00,to the cowards at dreamworks who didn’t draw Fiona in a two-piece swimsuit for their honeymoon in Shrek 2 (2004) https://t.co/PSXvNQj9eZ
231,2022-01-02 21:13:01+00:00,Man Van Dreamworks😭😭😭 https://t.co/qT44PFSBWo
232,2022-01-02 21:09:29+00:00,@minusjos @SentyPurr This is actually like the only good one… minus the fucking Dreamworks smirk of kid-flavored badassitude.
233,2022-01-02 21:08:41+00:00,@2ManyRaccoons Van Dreamworks 😭😭😭😭
234,2022-01-02 21:06:42+00:00,"@TheAllegedBigot @DavidMe73938129 Wait, The cat in the hat is a DreamWorks movie?"
235,2022-01-02 21:03:46+00:00,@Dreamworks do your thing https://t.co/hZymoKBITC
236,2022-01-02 21:00:30+00:00,Van Dreamworks😭😭😭😭😭😭 https://t.co/wedIsMDFSu
237,2022-01-02 20:59:08+00:00,@tokosyomaru Update i made him do the dreamworks face https://t.co/srWjcJg5q6
238,2022-01-02 20:55:07+00:00,@pettyranch @SarahTaber_bww Not Pixar but Dreamworks. It’s from the opening credits of The Croods. https://t.co/qguim4Sg4W
239,2022-01-02 20:49:56+00:00,@UniversalPics @Dreamworks monkey jpegs you trade for money that actually hurts the planet
240,2022-01-02 20:49:49+00:00,"Van DreamWorks
Van DogShit
Van Deflection
Van Stripping"
241,2022-01-02 20:48:34+00:00,"@SolFrigoris It's DreamWorks

They know how to do good CGI in their TV shows"
242,2022-01-02 20:47:39+00:00,who would i be if i were a disney/dreamworks character ? 🎤🎤
243,2022-01-02 20:46:46+00:00,"Day 2 of the new year, didn't finish DreamWorks Pictures Flushed Away. https://t.co/Txr7HSXybI"
244,2022-01-02 20:40:34+00:00,@2ManyRaccoons @finlayzimmerman van dreamworks😂😭
245,2022-01-02 20:38:19+00:00,"naah,someone said Van Dreamworks son!!🤣🤣🤣🤣"
246,2022-01-02 20:29:03+00:00,@CassAriCosplay @JudahTalion @ann_mossy @Dreamworks @DreamWorksSheRa This is freaking awesome
247,2022-01-02 20:27:52+00:00,"Google Stadia 🎮 DreamWorks Dragons: Dawn of New Riders First Look by Stella #Stadia #CloudGaming #RateStadiaGames #TeamCloud #Stadia100 #Google #StadiaCommunity #DreamWorksDragons
https://t.co/w504xyr5Hv"
248,2022-01-02 20:20:28+00:00,"""Van Disney""
""Van Dreamworks""
🤣🤣🤣🤣🤣"
249,2022-01-02 20:17:18+00:00,"@DisneyTVA @netflix @Nickelodeon @peacockTV @DisneyChannelPR @NickelodeonPR  @VIZMedia @Dreamworks Hey there’s this really cool pilot called Trick Moon that has a lot of demand but was turned down by Cartoon Network, I’m sure buying it would be worth it and would surely pay back https://t.co/V5Pmi0RRwL"
250,2022-01-02 20:11:48+00:00,@VirgilvDijk @LFC Van dreamworks
251,2022-01-02 20:09:44+00:00,"Dreamworks Spirit Lucky's Big Adventure
LUCKY’S BIG ADVENTURE (PLATINUM)
#PlayStationTrophy #PS5Share #spirit https://t.co/vKCzlU6f4c"
252,2022-01-02 19:57:41+00:00,Van DreamWorks 😭😭😂 https://t.co/zMW3oTXGe1
253,2022-01-02 19:56:28+00:00,Van DreamWorks https://t.co/KpyvomSzUt https://t.co/XbXDHnVdug
254,2022-01-02 19:46:25+00:00,Van Dreamworks lmfaooo https://t.co/cf11cMBsmk
255,2022-01-02 19:37:57+00:00,Van Dreamworks😭😭😭😭😭
256,2022-01-02 19:37:39+00:00,@2ManyRaccoons not Van Dreamworks😭😭😭
257,2022-01-02 19:33:44+00:00,@crimsonisalive One of Dreamworks’ greatest hits
258,2022-01-02 19:27:14+00:00,watching the second greatest dreamworks animation series ever
259,2022-01-02 19:21:55+00:00,@ClassicCNFan @DynamoSuperX More popular in Japan than DreamWorks Animation I assume.
260,2022-01-02 19:17:47+00:00,"furthermore, any Dreamworks animated film must conform to 70-80 minutes in length and not a second longer"
261,2022-01-02 19:16:09+00:00,Sorry d*sney but dreamworks completely took over that circus song that's in the main street electrical parade all I can think of is https://t.co/WKTCdnap2w
262,2022-01-02 19:11:58+00:00,"@2ManyRaccoons wtf after van disney, now van dreamworks? is he football player or animation studio? 😭😭"
263,2022-01-02 19:08:47+00:00,@DynamoSuperX I think fans would have been fine with the movie being made by Dreamworks Animation.
264,2022-01-02 19:08:21+00:00,"Dreamworks
Disney
Ubisoft
Rockstar
Activision - TreyArch
Sony
Microsoft
Google
Epic Games
Blizzard 
EA"
265,2022-01-02 19:07:11+00:00,Dreamworks intentionally put out furry bait. You can't convince me otherwise.
266,2022-01-02 19:05:32+00:00,Dias is always Instagram ready AND can defend. Van dreamworks could never https://t.co/yRRYnQS09n
267,2022-01-02 19:05:32+00:00,Van dreamworks😭😭😭 https://t.co/Nbt8HvATCO
268,2022-01-02 19:04:43+00:00,“Van Disney” “Van Dreamworks” “Van Dustbin” I’m crying fam
269,2022-01-02 18:57:41+00:00,@2ManyRaccoons van dreamworks 😭😭😭
270,2022-01-02 18:56:53+00:00,Uh i suddenly have an interest in DreamWorks's How to Train Your Dragon universe. 👀👀👀 https://t.co/hMpzJTrvAd
